level,date,fully_qualified_classname,change_type
21,2013-11-12 00:00:00,java.util.concurrent.RecursiveTask,1
21,2013-11-12 00:00:00,android.widget.AutoCompleteTextView,3
21,2013-11-12 00:00:00,android.test.mock.MockContext,3
21,2013-11-12 00:00:00,android.widget.CheckedTextView,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.SipAddress,3
21,2013-11-12 00:00:00,android.hardware.Camera.Parameters,3
21,2013-11-12 00:00:00,android.view.accessibility.CaptioningManager.CaptionStyle,3
21,2013-11-12 00:00:00,android.view.accessibility.AccessibilityNodeInfo.AccessibilityAction,1
21,2013-11-12 00:00:00,android.content.Context,3
21,2013-11-12 00:00:00,android.R.interpolator,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Identity,3
21,2013-11-12 00:00:00,java.util.concurrent.Phaser,1
21,2013-11-12 00:00:00,android.content.pm.PackageInstaller.SessionInfo,1
21,2013-11-12 00:00:00,android.widget.AbsSpinner,3
21,2013-11-12 00:00:00,android.accessibilityservice.AccessibilityServiceInfo,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.PinnedPositions,1
21,2013-11-12 00:00:00,android.media.MediaRecorder.AudioEncoder,3
21,2013-11-12 00:00:00,android.graphics.drawable.VectorDrawable,1
21,2013-11-12 00:00:00,android.hardware.Camera.ShutterCallback,3
21,2013-11-12 00:00:00,android.app.ActionBar,3
21,2013-11-12 00:00:00,android.text.style.TtsSpan.OrdinalBuilder,1
21,2013-11-12 00:00:00,android.text.InputFilter.LengthFilter,3
21,2013-11-12 00:00:00,android.hardware.display.VirtualDisplay.Callback,1
21,2013-11-12 00:00:00,android.net.ConnectivityManager.NetworkCallback,1
21,2013-11-12 00:00:00,android.hardware.Camera,3
21,2013-11-12 00:00:00,android.appwidget.AppWidgetManager,3
21,2013-11-12 00:00:00,android.preference.Preference,3
21,2013-11-12 00:00:00,android.util.LruCache,3
21,2013-11-12 00:00:00,android.media.RemoteControlClient,3
21,2013-11-12 00:00:00,android.widget.ImageView,3
21,2013-11-12 00:00:00,android.media.MediaDrm,3
21,2013-11-12 00:00:00,android.app.AppOpsManager,3
21,2013-11-12 00:00:00,android.text.style.TtsSpan.MoneyBuilder,1
21,2013-11-12 00:00:00,android.transition.AutoTransition,3
21,2013-11-12 00:00:00,java.util.concurrent.ForkJoinPool.ForkJoinWorkerThreadFactory,1
21,2013-11-12 00:00:00,android.hardware.Camera.ErrorCallback,3
21,2013-11-12 00:00:00,android.provider.Telephony.ThreadsColumns,3
21,2013-11-12 00:00:00,android.speech.tts.TextToSpeechService,3
21,2013-11-12 00:00:00,android.app.admin.DeviceAdminReceiver,3
21,2013-11-12 00:00:00,android.widget.Space,3
21,2013-11-12 00:00:00,android.util.Rational,1
21,2013-11-12 00:00:00,android.transition.VisibilityPropagation,1
21,2013-11-12 00:00:00,android.content.res.TypedArray,3
21,2013-11-12 00:00:00,android.media.MediaMetadata,1
21,2013-11-12 00:00:00,android.service.notification.StatusBarNotification,3
21,2013-11-12 00:00:00,android.util.SizeF,1
21,2013-11-12 00:00:00,android.media.AudioTrack,3
21,2013-11-12 00:00:00,android.net.http.X509TrustManagerExtensions,3
21,2013-11-12 00:00:00,java.util.concurrent.LinkedTransferQueue,1
21,2013-11-12 00:00:00,android.util.DisplayMetrics,3
21,2013-11-12 00:00:00,android.os.BaseBundle,1
21,2013-11-12 00:00:00,android.app.backup.BackupAgent,3
21,2013-11-12 00:00:00,android.appwidget.AppWidgetHost,3
21,2013-11-12 00:00:00,android.transition.TransitionPropagation,1
21,2013-11-12 00:00:00,android.widget.AbsSeekBar,3
21,2013-11-12 00:00:00,android.os.Environment,3
21,2013-11-12 00:00:00,android.app.ActionBar.OnNavigationListener,3
21,2013-11-12 00:00:00,android.renderscript.ScriptIntrinsicColorMatrix,3
21,2013-11-12 00:00:00,android.media.MediaDrm.MediaDrmStateException,1
21,2013-11-12 00:00:00,android.webkit.CookieManager,3
21,2013-11-12 00:00:00,android.widget.RatingBar,3
21,2013-11-12 00:00:00,android.provider.DocumentsContract,3
21,2013-11-12 00:00:00,android.view.WindowInsets,3
21,2013-11-12 00:00:00,android.view.ViewGroup,3
21,2013-11-12 00:00:00,android.nfc.cardemulation.CardEmulation,3
21,2013-11-12 00:00:00,android.widget.Spinner,3
21,2013-11-12 00:00:00,android.view.View,3
21,2013-11-12 00:00:00,android.hardware.display.VirtualDisplay,3
21,2013-11-12 00:00:00,android.transition.ChangeImageTransform,1
21,2013-11-12 00:00:00,android.content.pm.PackageInstaller.SessionParams,1
21,2013-11-12 00:00:00,android.hardware.usb.UsbDeviceConnection,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.PhoneLookup,3
21,2013-11-12 00:00:00,android.hardware.Camera.AutoFocusMoveCallback,3
21,2013-11-12 00:00:00,android.transition.PathMotion,1
21,2013-11-12 00:00:00,android.animation.RectEvaluator,3
21,2013-11-12 00:00:00,android.graphics.Matrix,3
21,2013-11-12 00:00:00,android.widget.RelativeLayout,3
21,2013-11-12 00:00:00,android.accounts.AccountManager,3
21,2013-11-12 00:00:00,android.view.MotionEvent,3
21,2013-11-12 00:00:00,android.util.Patterns,3
21,2013-11-12 00:00:00,android.media.MediaRecorder.VideoEncoder,3
21,2013-11-12 00:00:00,android.renderscript.ScriptIntrinsic3DLUT,3
21,2013-11-12 00:00:00,android.telephony.PhoneNumberFormattingTextWatcher,3
21,2013-11-12 00:00:00,android.webkit.WebChromeClient,3
21,2013-11-12 00:00:00,android.transition.Slide,1
21,2013-11-12 00:00:00,android.widget.AbsListView,3
21,2013-11-12 00:00:00,android.renderscript.ScriptIntrinsicConvolve5x5,3
21,2013-11-12 00:00:00,android.media.MediaCodecList,3
21,2013-11-12 00:00:00,android.widget.StackView,3
21,2013-11-12 00:00:00,java.util.concurrent.locks.AbstractQueuedLongSynchronizer,3
21,2013-11-12 00:00:00,android.inputmethodservice.InputMethodService.InputMethodSessionImpl,3
21,2013-11-12 00:00:00,android.view.HapticFeedbackConstants,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Contactables,3
21,2013-11-12 00:00:00,android.widget.VideoView,3
21,2013-11-12 00:00:00,android.media.AudioFormat,3
21,2013-11-12 00:00:00,android.widget.CheckBox,3
21,2013-11-12 00:00:00,android.speech.tts.Voice,1
21,2013-11-12 00:00:00,android.os.UserManager,3
21,2013-11-12 00:00:00,android.content.pm.PackageInstaller.Session,1
21,2013-11-12 00:00:00,android.transition.Fade,3
21,2013-11-12 00:00:00,android.app.ActivityManager.RunningAppProcessInfo,3
21,2013-11-12 00:00:00,android.media.MediaPlayer,3
21,2013-11-12 00:00:00,android.content.pm.LauncherApps,1
21,2013-11-12 00:00:00,android.telephony.IccOpenLogicalChannelResponse,1
21,2013-11-12 00:00:00,android.provider.ContactsContract.Data,3
21,2013-11-12 00:00:00,java.util.concurrent.ScheduledThreadPoolExecutor,3
21,2013-11-12 00:00:00,android.view.accessibility.AccessibilityEvent,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Photo,3
21,2013-11-12 00:00:00,android.provider.DocumentsProvider,3
21,2013-11-12 00:00:00,android.content.RestrictionsManager,1
21,2013-11-12 00:00:00,android.transition.ChangeTransform,1
21,2013-11-12 00:00:00,android.media.AudioFormat.Builder,1
21,2013-11-12 00:00:00,android.webkit.CookieSyncManager,3
21,2013-11-12 00:00:00,android.os.BatteryManager,3
21,2013-11-12 00:00:00,android.net.NetworkRequest.Builder,1
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Nickname,3
21,2013-11-12 00:00:00,android.content.RestrictionEntry,3
21,2013-11-12 00:00:00,android.appwidget.AppWidgetProviderInfo,3
21,2013-11-12 00:00:00,android.hardware.Camera.CameraInfo,3
21,2013-11-12 00:00:00,android.app.MediaRouteButton,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Callable,1
21,2013-11-12 00:00:00,android.provider.ContactsContract.StreamItems.StreamItemPhotos,3
21,2013-11-12 00:00:00,android.content.Intent,3
21,2013-11-12 00:00:00,android.view.ViewParent,3
21,2013-11-12 00:00:00,android.hardware.Camera.FaceDetectionListener,3
21,2013-11-12 00:00:00,java.util.zip.ZipInputStream,3
21,2013-11-12 00:00:00,android.content.pm.LauncherApps.Callback,1
21,2013-11-12 00:00:00,android.animation.PointFEvaluator,1
21,2013-11-12 00:00:00,android.bluetooth.BluetoothAdapter,3
21,2013-11-12 00:00:00,android.graphics.pdf.PdfRenderer.Page,1
21,2013-11-12 00:00:00,android.os.PowerManager.WakeLock,3
21,2013-11-12 00:00:00,android.view.accessibility.AccessibilityWindowInfo,1
21,2013-11-12 00:00:00,android.graphics.Outline,1
21,2013-11-12 00:00:00,android.preference.MultiSelectListPreference,3
21,2013-11-12 00:00:00,android.webkit.PermissionRequest,1
21,2013-11-12 00:00:00,android.widget.ImageButton,3
21,2013-11-12 00:00:00,android.content.pm.LauncherActivityInfo,1
21,2013-11-12 00:00:00,android.service.wallpaper.WallpaperService.Engine,3
21,2013-11-12 00:00:00,android.renderscript.ScriptIntrinsicConvolve3x3,3
21,2013-11-12 00:00:00,android.media.MediaCodec,3
21,2013-11-12 00:00:00,android.media.Rating,3
21,2013-11-12 00:00:00,android.hardware.Camera.AutoFocusCallback,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.StreamItems,3
21,2013-11-12 00:00:00,android.widget.RadioButton,3
21,2013-11-12 00:00:00,android.widget.PopupWindow,3
21,2013-11-12 00:00:00,android.widget.ToggleButton,3
21,2013-11-12 00:00:00,android.app.Fragment,3
21,2013-11-12 00:00:00,java.util.zip.ZipFile,3
21,2013-11-12 00:00:00,android.view.ViewAnimationUtils,1
21,2013-11-12 00:00:00,android.opengl.GLES31,1
21,2013-11-12 00:00:00,android.hardware.usb.UsbInterface,3
21,2013-11-12 00:00:00,android.media.MediaMetadata.Builder,1
21,2013-11-12 00:00:00,android.widget.ProgressBar,3
21,2013-11-12 00:00:00,android.media.MediaCodec.CryptoException,3
21,2013-11-12 00:00:00,android.graphics.drawable.Drawable.ConstantState,3
21,2013-11-12 00:00:00,android.net.wifi.WifiManager.WpsCallback,1
21,2013-11-12 00:00:00,android.content.res.AssetManager,3
21,2013-11-12 00:00:00,android.bluetooth.BluetoothGattServerCallback,3
21,2013-11-12 00:00:00,android.view.accessibility.AccessibilityNodeInfo.CollectionInfo,3
21,2013-11-12 00:00:00,android.opengl.GLES31Ext.DebugProcKHR,1
21,2013-11-12 00:00:00,android.graphics.Rasterizer,3
21,2013-11-12 00:00:00,android.app.ActivityManager.TaskDescription,1
21,2013-11-12 00:00:00,android.widget.AdapterViewFlipper,3
21,2013-11-12 00:00:00,android.media.MediaFormat,3
21,2013-11-12 00:00:00,android.app.Notification.MediaStyle,1
21,2013-11-12 00:00:00,android.media.MediaDescription,1
21,2013-11-12 00:00:00,android.media.MediaMetadataEditor,3
21,2013-11-12 00:00:00,android.hardware.usb.UsbConfiguration,1
21,2013-11-12 00:00:00,android.hardware.Camera.Size,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Event,3
21,2013-11-12 00:00:00,android.animation.BidirectionalTypeConverter,1
21,2013-11-12 00:00:00,android.widget.AnalogClock,3
21,2013-11-12 00:00:00,android.net.LinkProperties,1
21,2013-11-12 00:00:00,android.provider.Telephony.BaseMmsColumns,3
21,2013-11-12 00:00:00,android.media.AudioAttributes.Builder,1
21,2013-11-12 00:00:00,android.widget.Gallery,3
21,2013-11-12 00:00:00,android.animation.PropertyValuesHolder,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Im,3
21,2013-11-12 00:00:00,android.app.Notification,3
21,2013-11-12 00:00:00,android.widget.Toolbar,1
21,2013-11-12 00:00:00,android.net.ConnectivityManager.OnNetworkActiveListener,1
21,2013-11-12 00:00:00,android.graphics.drawable.GradientDrawable,3
21,2013-11-12 00:00:00,android.view.inputmethod.InputConnectionWrapper,3
21,2013-11-12 00:00:00,android.hardware.SensorManager,3
21,2013-11-12 00:00:00,android.graphics.drawable.Drawable,3
21,2013-11-12 00:00:00,android.widget.ActionMenuView.OnMenuItemClickListener,1
21,2013-11-12 00:00:00,android.preference.SwitchPreference,3
21,2013-11-12 00:00:00,android.app.Dialog,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Organization,3
21,2013-11-12 00:00:00,android.media.MediaCodec.Callback,1
21,2013-11-12 00:00:00,android.widget.ScrollView,3
21,2013-11-12 00:00:00,android.app.ActionBar.TabListener,3
21,2013-11-12 00:00:00,android.app.KeyguardManager,3
21,2013-11-12 00:00:00,android.util.MutableInt,1
21,2013-11-12 00:00:00,java.util.Locale.Builder,1
21,2013-11-12 00:00:00,android.provider.MediaStore.Audio.Radio,1
21,2013-11-12 00:00:00,android.provider.DocumentsContract.Root,3
21,2013-11-12 00:00:00,android.os.Vibrator,3
21,2013-11-12 00:00:00,android.util.MutableFloat,1
21,2013-11-12 00:00:00,android.view.inputmethod.BaseInputConnection,3
21,2013-11-12 00:00:00,android.webkit.ClientCertRequest,1
21,2013-11-12 00:00:00,android.view.TextureView,3
21,2013-11-12 00:00:00,android.text.style.TtsSpan.FractionBuilder,1
21,2013-11-12 00:00:00,java.util.zip.ZipOutputStream,3
21,2013-11-12 00:00:00,android.renderscript.Allocation,3
21,2013-11-12 00:00:00,android.net.wifi.WifiInfo,3
21,2013-11-12 00:00:00,android.media.MediaCodec.CodecException,1
21,2013-11-12 00:00:00,android.provider.ContactsContract.ContactsColumns,3
21,2013-11-12 00:00:00,android.media.MediaDescription.Builder,1
21,2013-11-12 00:00:00,java.util.concurrent.ForkJoinWorkerThread,1
21,2013-11-12 00:00:00,android.os.Bundle,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.SearchSnippets,1
21,2013-11-12 00:00:00,android.opengl.GLES31Ext,1
21,2013-11-12 00:00:00,android.media.SoundPool,3
21,2013-11-12 00:00:00,android.hardware.Sensor,3
21,2013-11-12 00:00:00,android.app.Instrumentation,3
21,2013-11-12 00:00:00,android.speech.tts.TextToSpeech.Engine,3
21,2013-11-12 00:00:00,android.preference.PreferenceGroup,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.ContactOptionsColumns,3
21,2013-11-12 00:00:00,android.media.MediaRecorder,3
21,2013-11-12 00:00:00,android.widget.SearchView,3
21,2013-11-12 00:00:00,android.opengl.EGLObjectHandle,3
21,2013-11-12 00:00:00,android.transition.ChangeClipBounds,1
21,2013-11-12 00:00:00,android.util.Size,1
21,2013-11-12 00:00:00,android.widget.Chronometer,3
21,2013-11-12 00:00:00,android.preference.ListPreference,3
21,2013-11-12 00:00:00,android.provider.Settings.Secure,3
21,2013-11-12 00:00:00,android.text.style.TtsSpan.DateBuilder,1
21,2013-11-12 00:00:00,android.os.Parcel,3
21,2013-11-12 00:00:00,android.graphics.drawable.AnimatedStateListDrawable,1
21,2013-11-12 00:00:00,android.provider.ContactsContract.Contacts,3
21,2013-11-12 00:00:00,java.util.concurrent.ThreadLocalRandom,1
21,2013-11-12 00:00:00,android.widget.EdgeEffect,3
21,2013-11-12 00:00:00,android.widget.TabHost,3
21,2013-11-12 00:00:00,android.app.admin.DevicePolicyManager,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.Contacts.StreamItems,3
21,2013-11-12 00:00:00,android.media.RemoteController,3
21,2013-11-12 00:00:00,java.util.concurrent.locks.AbstractQueuedSynchronizer,3
21,2013-11-12 00:00:00,android.provider.Settings,3
21,2013-11-12 00:00:00,android.renderscript.ScriptIntrinsicLUT,3
21,2013-11-12 00:00:00,android.widget.NumberPicker,3
21,2013-11-12 00:00:00,java.util.zip.ZipEntry,3
21,2013-11-12 00:00:00,android.media.MediaCodecInfo.AudioCapabilities,1
21,2013-11-12 00:00:00,android.hardware.display.DisplayManager,3
21,2013-11-12 00:00:00,android.graphics.ImageFormat,3
21,2013-11-12 00:00:00,android.widget.ExpandableListView,3
21,2013-11-12 00:00:00,android.app.AlarmManager,3
21,2013-11-12 00:00:00,android.widget.ActionMenuView,1
21,2013-11-12 00:00:00,android.content.pm.PermissionInfo,3
21,2013-11-12 00:00:00,android.graphics.drawable.RippleDrawable,1
21,2013-11-12 00:00:00,android.net.nsd.NsdServiceInfo,3
21,2013-11-12 00:00:00,android.media.MediaCodecInfo.VideoCapabilities,1
21,2013-11-12 00:00:00,android.widget.Toolbar.OnMenuItemClickListener,1
21,2013-11-12 00:00:00,android.preference.PreferenceCategory,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Email,3
21,2013-11-12 00:00:00,android.printservice.PrintService,3
21,2013-11-12 00:00:00,android.webkit.WebView,3
21,2013-11-12 00:00:00,android.app.UiAutomation,3
21,2013-11-12 00:00:00,android.app.FragmentBreadCrumbs,3
21,2013-11-12 00:00:00,android.location.SettingInjectorService,3
21,2013-11-12 00:00:00,android.telephony.SmsManager,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Phone,3
21,2013-11-12 00:00:00,android.graphics.SurfaceTexture,3
21,2013-11-12 00:00:00,android.app.SearchManager,3
21,2013-11-12 00:00:00,android.provider.CallLog.Calls,3
21,2013-11-12 00:00:00,android.widget.TimePicker,3
21,2013-11-12 00:00:00,android.text.style.TtsSpan.TextBuilder,1
21,2013-11-12 00:00:00,android.app.FragmentTransaction,3
21,2013-11-12 00:00:00,android.content.res.AssetManager.AssetInputStream,3
21,2013-11-12 00:00:00,android.widget.LinearLayout,3
21,2013-11-12 00:00:00,android.graphics.drawable.AnimatedVectorDrawable,1
21,2013-11-12 00:00:00,android.webkit.WebResourceResponse,3
21,2013-11-12 00:00:00,android.animation.AnimatorInflater,3
21,2013-11-12 00:00:00,android.widget.GridView,3
21,2013-11-12 00:00:00,android.os.Debug,3
21,2013-11-12 00:00:00,android.widget.Switch,3
21,2013-11-12 00:00:00,android.app.ActionBar.Tab,3
21,2013-11-12 00:00:00,android.net.LinkAddress,1
21,2013-11-12 00:00:00,android.widget.ZoomButton,3
21,2013-11-12 00:00:00,android.widget.HorizontalScrollView,3
21,2013-11-12 00:00:00,android.graphics.LayerRasterizer,3
21,2013-11-12 00:00:00,android.renderscript.Type,3
21,2013-11-12 00:00:00,android.content.res.ColorStateList,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.StreamItemPhotos,3
21,2013-11-12 00:00:00,android.inputmethodservice.ExtractEditText,3
21,2013-11-12 00:00:00,android.os.Message,3
21,2013-11-12 00:00:00,android.net.wifi.WpsInfo,3
21,2013-11-12 00:00:00,android.media.VolumeProvider,1
21,2013-11-12 00:00:00,android.widget.Toolbar.LayoutParams,1
21,2013-11-12 00:00:00,android.transition.SidePropagation,1
21,2013-11-12 00:00:00,android.provider.ContactsContract.DataColumns,3
21,2013-11-12 00:00:00,android.speech.tts.SynthesisRequest,3
21,2013-11-12 00:00:00,android.content.pm.PackageInstaller,1
21,2013-11-12 00:00:00,android.widget.TextClock,3
21,2013-11-12 00:00:00,android.app.ActivityOptions,3
21,2013-11-12 00:00:00,android.R.attr,3
21,2013-11-12 00:00:00,android.util.Range,1
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Note,3
21,2013-11-12 00:00:00,java.util.concurrent.RecursiveAction,1
21,2013-11-12 00:00:00,android.webkit.WebChromeClient.FileChooserParams,1
21,2013-11-12 00:00:00,android.widget.CompoundButton,3
21,2013-11-12 00:00:00,android.widget.AbsoluteLayout,3
21,2013-11-12 00:00:00,android.widget.TwoLineListItem,3
21,2013-11-12 00:00:00,android.text.style.TtsSpan.TimeBuilder,1
21,2013-11-12 00:00:00,android.net.wifi.WifiEnterpriseConfig.Eap,3
21,2013-11-12 00:00:00,android.widget.TextView,3
21,2013-11-12 00:00:00,android.R.id,3
21,2013-11-12 00:00:00,android.opengl.GLES20,3
21,2013-11-12 00:00:00,android.net.PskKeyManager,1
21,2013-11-12 00:00:00,android.bluetooth.BluetoothGatt,3
21,2013-11-12 00:00:00,android.view.ViewOutlineProvider,1
21,2013-11-12 00:00:00,android.provider.ContactsContract,3
21,2013-11-12 00:00:00,android.view.WindowContentFrameStats,1
21,2013-11-12 00:00:00,android.net.Proxy,3
21,2013-11-12 00:00:00,android.os.PersistableBundle,1
21,2013-11-12 00:00:00,android.speech.tts.SynthesisCallback,3
21,2013-11-12 00:00:00,android.util.MutableChar,1
21,2013-11-12 00:00:00,android.content.res.Resources.Theme,3
21,2013-11-12 00:00:00,android.media.MediaRecorder.OutputFormat,3
21,2013-11-12 00:00:00,android.renderscript.RenderScript,3
21,2013-11-12 00:00:00,android.app.ActivityManager.AppTask,1
21,2013-11-12 00:00:00,android.webkit.WebViewClient,3
21,2013-11-12 00:00:00,android.media.CamcorderProfile,3
21,2013-11-12 00:00:00,android.webkit.WebResourceRequest,1
21,2013-11-12 00:00:00,android.content.pm.PackageManager,3
21,2013-11-12 00:00:00,java.util.Locale,3
21,2013-11-12 00:00:00,android.provider.Settings.Global,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.GroupMembership,3
21,2013-11-12 00:00:00,android.widget.SlidingDrawer,3
21,2013-11-12 00:00:00,android.media.MediaCodecInfo.CodecCapabilities,3
21,2013-11-12 00:00:00,android.provider.Telephony.TextBasedSmsColumns,3
21,2013-11-12 00:00:00,android.widget.AdapterView,3
21,2013-11-12 00:00:00,android.widget.EditText,3
21,2013-11-12 00:00:00,android.view.inputmethod.InputMethodManager,3
21,2013-11-12 00:00:00,android.util.MutableLong,1
21,2013-11-12 00:00:00,android.text.style.TtsSpan.Builder,1
21,2013-11-12 00:00:00,android.text.style.TtsSpan.DecimalBuilder,1
21,2013-11-12 00:00:00,android.provider.ContactsContract.Contacts.Entity,3
21,2013-11-12 00:00:00,android.preference.CheckBoxPreference,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.StreamItemsColumns,3
21,2013-11-12 00:00:00,android.provider.ContactsContract.CommonDataKinds.Website,3
21,2013-11-12 00:00:00,java.util.concurrent.ConcurrentLinkedDeque,1
21,2013-11-12 00:00:00,android.content.res.Resources,3
21,2013-11-12 00:00:00,android.transition.Visibility,3
21,2013-11-12 00:00:00,android.media.AudioAttributes,1
21,2013-11-12 00:00:00,android.view.ViewPropertyAnimator,3
21,2013-11-12 00:00:00,android.util.MutableShort,1
21,2013-11-12 00:00:00,android.os.Build,3
21,2013-11-12 00:00:00,android.widget.Button,3
21,2013-11-12 00:00:00,android.media.SoundPool.Builder,1
21,2013-11-12 00:00:00,android.app.AlarmManager.AlarmClockInfo,1
21,2013-11-12 00:00:00,android.provider.Settings.System,3
21,2013-11-12 00:00:00,android.provider.MediaStore,3
21,2013-11-12 00:00:00,java.util.IllformedLocaleException,1
21,2013-11-12 00:00:00,android.speech.tts.TextToSpeech,3
21,2013-11-12 00:00:00,android.view.inputmethod.CursorAnchorInfo.Builder,1
21,2013-11-12 00:00:00,android.webkit.WebSettings,3
21,2013-11-12 00:00:00,android.widget.ActionMenuView.LayoutParams,1
21,2013-11-12 00:00:00,android.util.MutableDouble,1
21,2013-11-12 00:00:00,android.os.PowerManager,3
21,2013-11-12 00:00:00,android.hardware.Camera.OnZoomChangeListener,3
21,2013-11-12 00:00:00,android.transition.PatternPathMotion,1
21,2013-11-12 00:00:00,android.widget.CalendarView,3
21,2013-11-12 00:00:00,android.text.SpannableStringBuilder,3
21,2013-11-12 00:00:00,android.text.style.TtsSpan.SemioticClassBuilder,1
21,2013-11-12 00:00:00,android.app.ActivityManager,3
21,2013-11-12 00:00:00,android.content.ContentResolver,3
21,2013-11-12 00:00:00,android.view.inputmethod.CursorAnchorInfo,1
22,2015-03-09 00:00:00,android.net.Network,3
22,2015-03-09 00:00:00,org.apache.http.impl.conn.tsccm.ConnPoolByRoute,3
22,2015-03-09 00:00:00,org.apache.http.impl.SocketHttpClientConnection,3
22,2015-03-09 00:00:00,org.apache.http.UnsupportedHttpVersionException,3
22,2015-03-09 00:00:00,org.apache.http.protocol.HttpRequestExecutor,3
22,2015-03-09 00:00:00,org.apache.http.conn.ClientConnectionRequest,3
22,2015-03-09 00:00:00,org.apache.http.client.NonRepeatableRequestException,3
22,2015-03-09 00:00:00,org.apache.http.auth.NTUserPrincipal,3
22,2015-03-09 00:00:00,org.apache.http.protocol.RequestConnControl,3
22,2015-03-09 00:00:00,org.apache.http.entity.InputStreamEntity,3
22,2015-03-09 00:00:00,org.apache.http.auth.params.AuthPNames,3
22,2015-03-09 00:00:00,android.app.Activity,3
22,2015-03-09 00:00:00,org.apache.http.client.protocol.RequestProxyAuthentication,3
22,2015-03-09 00:00:00,org.apache.http.auth.AUTH,3
22,2015-03-09 00:00:00,org.apache.http.FormattedHeader,3
22,2015-03-09 00:00:00,org.apache.http.message.BasicListHeaderIterator,3
22,2015-03-09 00:00:00,org.apache.http.impl.cookie.BasicCommentHandler,3
22,2015-03-09 00:00:00,org.apache.http.impl.conn.DefaultClientConnectionOperator,3
22,2015-03-09 00:00:00,org.apache.http.util.EntityUtils,3
22,2015-03-09 00:00:00,org.apache.http.impl.auth.RFC2617Scheme,3
22,2015-03-09 00:00:00,android.telephony.TelephonyManager,3
22,2015-03-09 00:00:00,org.apache.http.auth.NTCredentials,3
22,2015-03-09 00:00:00,org.apache.http.auth.AuthScheme,3
22,2015-03-09 00:00:00,org.apache.http.message.HeaderGroup,3
22,2015-03-09 00:00:00,android.R.style,3
22,2015-03-09 00:00:00,org.apache.http.impl.cookie.BasicDomainHandler,3
22,2015-03-09 00:00:00,org.apache.http.impl.io.SocketOutputBuffer,3
22,2015-03-09 00:00:00,android.provider.Telephony.Carriers,3
22,2015-03-09 00:00:00,android.telephony.SubscriptionManager,1
22,2015-03-09 00:00:00,org.apache.http.conn.EofSensorWatcher,3
22,2015-03-09 00:00:00,android.content.pm.PackageItemInfo,3
22,2015-03-09 00:00:00,org.apache.http.conn.util.InetAddressUtils,3
22,2015-03-09 00:00:00,org.apache.http.impl.SocketHttpServerConnection,3
22,2015-03-09 00:00:00,org.apache.http.auth.InvalidCredentialsException,3
22,2015-03-09 00:00:00,org.apache.http.protocol.SyncBasicHttpContext,3
22,2015-03-09 00:00:00,android.net.VpnService.Builder,3
22,2015-03-09 00:00:00,org.apache.http.message.BasicHeaderIterator,3
22,2015-03-09 00:00:00,org.apache.http.protocol.ExecutionContext,3
22,2015-03-09 00:00:00,org.apache.http.message.BasicHeaderElementIterator,3
22,2015-03-09 00:00:00,android.net.ProxyInfo,3
22,2015-03-09 00:00:00,org.apache.http.HttpRequestFactory,3
22,2015-03-09 00:00:00,org.apache.http.impl.cookie.NetscapeDomainHandler,3
22,2015-03-09 00:00:00,org.apache.http.util.ByteArrayBuffer,3
22,2015-03-09 00:00:00,org.apache.http.protocol.HttpRequestHandlerResolver,3
22,2015-03-09 00:00:00,org.apache.http.client.params.ClientPNames,3
22,2015-03-09 00:00:00,org.apache.http.impl.cookie.BasicSecureHandler,3
22,2015-03-09 00:00:00,android.view.animation.PathInterpolator,3
22,2015-03-09 00:00:00,org.apache.http.protocol.ResponseContent,3
22,2015-03-09 00:00:00,org.apache.http.io.SessionOutputBuffer,3
22,2015-03-09 00:00:00,android.animation.StateListAnimator,3
22,2015-03-09 00:00:00,org.apache.http.conn.ssl.AbstractVerifier,3
22,2015-03-09 00:00:00,android.content.pm.PackageInfo,3
22,2015-03-09 00:00:00,org.apache.http.impl.auth.UnsupportedDigestAlgorithmException,3
22,2015-03-09 00:00:00,org.apache.http.HeaderElementIterator,3
22,2015-03-09 00:00:00,org.apache.http.impl.conn.DefaultHttpRoutePlanner,3
22,2015-03-09 00:00:00,org.apache.http.impl.conn.tsccm.WaitingThread,3
